  INFO root [2018-07-06 13:06:59,783] - 
  INFO root [2018-08-10 11:18:43,543] - Script::install(): is successfully, Python=(3.4.2 (default, May 26 2018, 23:22:32) [MSC v.1913 32 bit (Intel)])!
  INFO root [2018-08-10 11:18:43,543] - Script::install(): KBExtra is successfully!
 DEBUG root [2018-08-10 11:18:44,152] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2018-08-10 11:18:44,152] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2018-08-10 11:18:44,152] - ClientSDK::writeEngineMessagesModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2018-08-10 11:18:44,163] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2018-08-10 11:18:44,165] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2018-08-10 11:18:44,165] - ClientSDK::writeEntityDefsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2018-08-10 11:18:44,165] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2018-08-10 11:18:44,173] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2018-08-10 11:18:44,177] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Account
 DEBUG root [2018-08-10 11:18:44,177] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2018-08-10 11:18:44,177] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2018-08-10 11:18:44,183] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Avatar
 DEBUG root [2018-08-10 11:18:44,187] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AvatarBase.cs
 DEBUG root [2018-08-10 11:18:44,187] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAvatarBase.cs
 DEBUG root [2018-08-10 11:18:44,193] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Spaces
 DEBUG root [2018-08-10 11:18:44,193] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpacesBase.cs
 DEBUG root [2018-08-10 11:18:44,193] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpacesBase.cs
 DEBUG root [2018-08-10 11:18:44,193] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Space
 DEBUG root [2018-08-10 11:18:44,193] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpaceBase.cs
 DEBUG root [2018-08-10 11:18:44,197] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpaceBase.cs
 DEBUG root [2018-08-10 11:18:44,197] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Exchange
 DEBUG root [2018-08-10 11:18:44,197] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ExchangeBase.cs
 DEBUG root [2018-08-10 11:18:44,197] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallExchangeBase.cs
 DEBUG root [2018-08-10 11:18:44,197] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Chat
 DEBUG root [2018-08-10 11:18:44,197] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ChatBase.cs
 DEBUG root [2018-08-10 11:18:44,197] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallChatBase.cs
 DEBUG root [2018-08-10 11:18:44,197] - Script::uninstall_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-10 11:18:44,197] - Script::uninstall_py_dlls(): PyInit__socket
 DEBUG root [2018-08-10 11:18:44,197] - Script::uninstall_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-10 11:18:44,197] - Script::uninstall_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-10 11:18:44,197] - Script::uninstall_py_dlls(): PyInit_select
 DEBUG root [2018-08-10 11:18:44,197] - Script::uninstall_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-10 11:18:44,203] - Script::uninstall_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-10 11:18:44,203] - Script::uninstall_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-10 11:18:44,217] - Script::uninstall(): is successfully!
 DEBUG root [2018-08-10 11:18:44,217] - ThreadPool::destroy(): starting size 2.
  WARN root [2018-08-10 11:18:44,523] - ThreadPool::destroy(): waiting for thread(2)[0x23bbcf8,0x23bb130,], try=1
 DEBUG root [2018-08-10 11:18:44,963] - TPThread::~TPThread(): 0x23bbcf8
 DEBUG root [2018-08-10 11:18:44,963] - TPThread::~TPThread(): 0x23bb130
 DEBUG root [2018-08-10 11:18:44,963] - ThreadPool::destroy(): successfully!
 DEBUG root [2018-08-10 11:18:45,067] - Bundle::destroyObjPool(): size 4.
 DEBUG root [2018-08-10 11:18:45,083] - Channel::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 11:18:45,083] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 11:18:45,083] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 11:18:45,083] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 11:18:45,083] - Address::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 11:18:45,083] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 11:18:45,083] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2018-08-10 11:18:45,083] - tool(0) has shut down. ClientSDK=1
  INFO root [2018-08-10 11:18:46,223] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2018-08-10 11:30:31,100] - 
  INFO root [2018-08-10 11:30:31,101] - -----------------------------------------------------------------------------------------


  INFO root [2018-08-10 11:30:31,101] - Resmgr::initialize: KBE_ROOT=D:/kbe/kbengine-2.0.0-preview3/
  INFO root [2018-08-10 11:30:31,101] - Resmgr::initialize: KBE_RES_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/res/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/scripts/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/res/
  INFO root [2018-08-10 11:30:31,101] - Resmgr::initialize: KBE_BIN_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/bin/server/
  INFO root [2018-08-10 11:30:31,107] - NetworkInterface::initialize(INTERNAL): bound to all interfaces with default route interface on 10.139.89.70 ( 10.139.89.70:7623 )
  INFO root [2018-08-10 11:30:31,107] - NetworkInterface::initialize(INTERNAL): address 10.139.89.70:7623, SOMAXCONN=5.
  INFO root [2018-08-10 11:30:31,112] - ---- tool Version: 2.0.0. ScriptVersion: 0.1.0. Protocol: E20264B87937214D9CB32AD7960FFC97. Config: Debug X86. Built: 23:22:37 May 26 2018. AppID: 0. UID: 21326. PID: 15416 ----
  INFO root [2018-08-10 11:30:31,112] - Server : Intel(R) Core(TM) i5-4210H CPU @ 2.90GHz with 2097151kB RAM
  INFO root [2018-08-10 11:30:31,113] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2018-08-10 11:30:31,113] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
 DEBUG root [2018-08-10 11:30:31,244] - Script::install_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-10 11:30:31,244] - Script::install_py_dlls(): PyInit__socket
 DEBUG root [2018-08-10 11:30:31,245] - Script::install_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-10 11:30:31,248] - Script::install_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-10 11:30:31,248] - Script::install_py_dlls(): PyInit_select
 DEBUG root [2018-08-10 11:30:31,248] - Script::install_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-10 11:30:31,249] - Script::install_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-10 11:30:31,284] - Script::install_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-10 11:30:31,317] - Script::install(): is successfully, Python=(3.4.2 (default, May 26 2018, 23:22:32) [MSC v.1913 32 bit (Intel)])!
  INFO root [2018-08-10 11:30:31,318] - Script::install(): KBExtra is successfully!
 DEBUG root [2018-08-10 11:30:31,714] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2018-08-10 11:30:31,715] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2018-08-10 11:30:31,716] - ClientSDK::writeEngineMessagesModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2018-08-10 11:30:31,724] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2018-08-10 11:30:31,728] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2018-08-10 11:30:31,729] - ClientSDK::writeEntityDefsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2018-08-10 11:30:31,733] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2018-08-10 11:30:31,738] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2018-08-10 11:30:31,739] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Account
 DEBUG root [2018-08-10 11:30:31,742] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2018-08-10 11:30:31,743] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2018-08-10 11:30:31,744] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Avatar
 DEBUG root [2018-08-10 11:30:31,747] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AvatarBase.cs
 DEBUG root [2018-08-10 11:30:31,750] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAvatarBase.cs
 DEBUG root [2018-08-10 11:30:31,752] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Spaces
 DEBUG root [2018-08-10 11:30:31,753] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpacesBase.cs
 DEBUG root [2018-08-10 11:30:31,754] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpacesBase.cs
 DEBUG root [2018-08-10 11:30:31,755] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Space
 DEBUG root [2018-08-10 11:30:31,755] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpaceBase.cs
 DEBUG root [2018-08-10 11:30:31,756] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpaceBase.cs
 DEBUG root [2018-08-10 11:30:31,757] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Exchange
 DEBUG root [2018-08-10 11:30:31,758] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ExchangeBase.cs
 DEBUG root [2018-08-10 11:30:31,759] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallExchangeBase.cs
 DEBUG root [2018-08-10 11:30:31,759] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Chat
 DEBUG root [2018-08-10 11:30:31,760] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ChatBase.cs
 DEBUG root [2018-08-10 11:30:31,761] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallChatBase.cs
 DEBUG root [2018-08-10 11:30:31,761] - Script::uninstall_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-10 11:30:31,761] - Script::uninstall_py_dlls(): PyInit__socket
 DEBUG root [2018-08-10 11:30:31,762] - Script::uninstall_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-10 11:30:31,762] - Script::uninstall_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-10 11:30:31,762] - Script::uninstall_py_dlls(): PyInit_select
 DEBUG root [2018-08-10 11:30:31,762] - Script::uninstall_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-10 11:30:31,762] - Script::uninstall_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-10 11:30:31,762] - Script::uninstall_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-10 11:30:31,770] - Script::uninstall(): is successfully!
 DEBUG root [2018-08-10 11:30:31,771] - ThreadPool::destroy(): starting size 2.
  WARN root [2018-08-10 11:30:32,071] - ThreadPool::destroy(): waiting for thread(2)[0x25fb3e0,0x25fb038,], try=1
 DEBUG root [2018-08-10 11:30:32,472] - TPThread::~TPThread(): 0x25fb3e0
 DEBUG root [2018-08-10 11:30:32,472] - TPThread::~TPThread(): 0x25fb038
 DEBUG root [2018-08-10 11:30:32,472] - ThreadPool::destroy(): successfully!
 DEBUG root [2018-08-10 11:30:32,488] - Bundle::destroyObjPool(): size 4.
 DEBUG root [2018-08-10 11:30:32,488] - Channel::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 11:30:32,488] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 11:30:32,488] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 11:30:32,489] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 11:30:32,489] - Address::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 11:30:32,489] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 11:30:32,489] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2018-08-10 11:30:32,489] - tool(0) has shut down. ClientSDK=1
  INFO root [2018-08-10 11:30:33,490] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2018-08-10 14:02:26,379] - 
  INFO root [2018-08-10 14:02:26,379] - -----------------------------------------------------------------------------------------


  INFO root [2018-08-10 14:02:26,379] - Resmgr::initialize: KBE_ROOT=D:/kbe/kbengine-2.0.0-preview3/
  INFO root [2018-08-10 14:02:26,379] - Resmgr::initialize: KBE_RES_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/res/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/scripts/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/res/
  INFO root [2018-08-10 14:02:26,379] - Resmgr::initialize: KBE_BIN_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/bin/server/
  INFO root [2018-08-10 14:02:26,389] - NetworkInterface::initialize(INTERNAL): bound to all interfaces with default route interface on 10.139.89.70 ( 10.139.89.70:9217 )
  INFO root [2018-08-10 14:02:26,389] - NetworkInterface::initialize(INTERNAL): address 10.139.89.70:9217, SOMAXCONN=5.
  INFO root [2018-08-10 14:02:26,389] - ---- tool Version: 2.0.0. ScriptVersion: 0.1.0. Protocol: E20264B87937214D9CB32AD7960FFC97. Config: Debug X86. Built: 23:22:37 May 26 2018. AppID: 0. UID: 21326. PID: 6004 ----
  INFO root [2018-08-10 14:02:26,389] - Server : Intel(R) Core(TM) i5-4210H CPU @ 2.90GHz with 2097151kB RAM
  INFO root [2018-08-10 14:02:26,389] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2018-08-10 14:02:26,399] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
 DEBUG root [2018-08-10 14:02:26,549] - Script::install_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-10 14:02:26,549] - Script::install_py_dlls(): PyInit__socket
 DEBUG root [2018-08-10 14:02:26,549] - Script::install_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-10 14:02:26,549] - Script::install_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-10 14:02:26,549] - Script::install_py_dlls(): PyInit_select
 DEBUG root [2018-08-10 14:02:26,549] - Script::install_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-10 14:02:26,549] - Script::install_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-10 14:02:26,580] - Script::install_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-10 14:02:26,619] - Script::install(): is successfully, Python=(3.4.2 (default, May 26 2018, 23:22:32) [MSC v.1913 32 bit (Intel)])!
  INFO root [2018-08-10 14:02:26,619] - Script::install(): KBExtra is successfully!
 DEBUG root [2018-08-10 14:02:27,003] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2018-08-10 14:02:27,003] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2018-08-10 14:02:27,010] - ClientSDK::writeEngineMessagesModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2018-08-10 14:02:27,014] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2018-08-10 14:02:27,020] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2018-08-10 14:02:27,024] - ClientSDK::writeEntityDefsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2018-08-10 14:02:27,030] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2018-08-10 14:02:27,030] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2018-08-10 14:02:27,030] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Account
 DEBUG root [2018-08-10 14:02:27,030] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2018-08-10 14:02:27,039] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2018-08-10 14:02:27,039] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Avatar
 DEBUG root [2018-08-10 14:02:27,043] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AvatarBase.cs
 DEBUG root [2018-08-10 14:02:27,050] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAvatarBase.cs
 DEBUG root [2018-08-10 14:02:27,050] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Spaces
 DEBUG root [2018-08-10 14:02:27,053] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpacesBase.cs
 DEBUG root [2018-08-10 14:02:27,053] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpacesBase.cs
 DEBUG root [2018-08-10 14:02:27,053] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Space
 DEBUG root [2018-08-10 14:02:27,053] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpaceBase.cs
 DEBUG root [2018-08-10 14:02:27,060] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpaceBase.cs
 DEBUG root [2018-08-10 14:02:27,060] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Exchange
 DEBUG root [2018-08-10 14:02:27,063] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ExchangeBase.cs
 DEBUG root [2018-08-10 14:02:27,063] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallExchangeBase.cs
 DEBUG root [2018-08-10 14:02:27,063] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Chat
 DEBUG root [2018-08-10 14:02:27,063] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ChatBase.cs
 DEBUG root [2018-08-10 14:02:27,063] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallChatBase.cs
 DEBUG root [2018-08-10 14:02:27,070] - Script::uninstall_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-10 14:02:27,070] - Script::uninstall_py_dlls(): PyInit__socket
 DEBUG root [2018-08-10 14:02:27,070] - Script::uninstall_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-10 14:02:27,070] - Script::uninstall_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-10 14:02:27,070] - Script::uninstall_py_dlls(): PyInit_select
 DEBUG root [2018-08-10 14:02:27,070] - Script::uninstall_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-10 14:02:27,070] - Script::uninstall_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-10 14:02:27,070] - Script::uninstall_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-10 14:02:27,084] - Script::uninstall(): is successfully!
 DEBUG root [2018-08-10 14:02:27,084] - ThreadPool::destroy(): starting size 2.
  WARN root [2018-08-10 14:02:27,399] - ThreadPool::destroy(): waiting for thread(2)[0x197c50,0x197228,], try=1
 DEBUG root [2018-08-10 14:02:27,830] - TPThread::~TPThread(): 0x197c50
 DEBUG root [2018-08-10 14:02:27,830] - TPThread::~TPThread(): 0x197228
 DEBUG root [2018-08-10 14:02:27,830] - ThreadPool::destroy(): successfully!
 DEBUG root [2018-08-10 14:02:27,840] - Bundle::destroyObjPool(): size 4.
 DEBUG root [2018-08-10 14:02:27,840] - Channel::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 14:02:27,840] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 14:02:27,840] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 14:02:27,840] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 14:02:27,840] - Address::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 14:02:27,840] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2018-08-10 14:02:27,840] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2018-08-10 14:02:27,840] - tool(0) has shut down. ClientSDK=1
  INFO root [2018-08-10 14:02:28,860] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2018-08-10 15:00:49,206] - 
  INFO root [2018-08-10 15:00:49,207] - -----------------------------------------------------------------------------------------


  INFO root [2018-08-10 15:00:49,207] - Resmgr::initialize: KBE_ROOT=D:/kbe/kbengine-2.0.0-preview3/
  INFO root [2018-08-10 15:00:49,207] - Resmgr::initialize: KBE_RES_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/res/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/scripts/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/res/
  INFO root [2018-08-10 15:00:49,207] - Resmgr::initialize: KBE_BIN_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/bin/server/
  INFO root [2018-08-10 15:00:49,212] - NetworkInterface::initialize(INTERNAL): bound to all interfaces with default route interface on 10.139.89.70 ( 10.139.89.70:10621 )
  INFO root [2018-08-10 15:00:49,213] - NetworkInterface::initialize(INTERNAL): address 10.139.89.70:10621, SOMAXCONN=5.
  INFO root [2018-08-10 15:00:49,217] - ---- tool Version: 2.0.0. ScriptVersion: 0.1.0. Protocol: E20264B87937214D9CB32AD7960FFC97. Config: Debug X86. Built: 23:22:37 May 26 2018. AppID: 0. UID: 21326. PID: 15820 ----
  INFO root [2018-08-10 15:00:49,218] - Server : Intel(R) Core(TM) i5-4210H CPU @ 2.90GHz with 2097151kB RAM
  INFO root [2018-08-10 15:00:49,218] - ThreadPool::createThreadPool: creating  threadpool...
